Time::Relative Time!!R,Markers::Markers,Channel1_R3_Area::AF488_R3_Area!!R,Channel1_R3_IntensityAreaThrs::AF488_R3_IntensityAreaThrs!!R,Channel1_R3_IntensityMean::AF488_R3_IntensityMean!!R,Channel1_R3_IntensityMeanThrs::AF488_R3_IntensityMeanThrs!!R,Channel1_R4_Area::AF488_R4_Area!!R,Channel1_R4_IntensityAreaThrs::AF488_R4_IntensityAreaThrs!!R,Channel1_R4_IntensityMean::AF488_R4_IntensityMean!!R,Channel1_R4_IntensityMeanThrs::AF488_R4_IntensityMeanThrs!!R,FocusPosition::FocusPosition!!R,Event.Incubation.Channel1Temperature::Event.Incubation.Channel1Temperature!!R,Event.Incubation.Channel3Temperature::Event.Incubation.Channel3Temperature!!R,Event.Incubation.Channel4Temperature::Event.Incubation.Channel4Temperature!!R
"s",,,,,,,,,,,,,
0,"Focus Action: DefiniteFocusStabilize:  7062.67 µm:  -0.82 - -0.73s  DefiniteFocusStabilize Result: Success, Position: 7062.67 µm, Quality: 51, Start: 7062.67 µm, X: 115.642 µm, Y: 220.974 µm",1.3339492897075,1.3339492897075,67.060975609756,67.060975609756,0.65070697058901,0.65070697058901,140.07222222222,140.07222222222,7062.67,37.2,36.9,37
0.8800955,"Focus Action: DefiniteFocusStabilize:  7062.67 µm:  0.56 - 0.65s  DefiniteFocusStabilize Result: Success, Position: 7062.67 µm, Quality: 51, Start: 7062.67 µm, X: 115.642 µm, Y: 220.974 µm",1.3411793671585,1.3411793671585,78.481132075472,78.481132075472,0.65793704804,0.65793704804,167.59615384615,167.59615384615,7062.67,37.2,36.9,37
1.9985039,"Focus Action: DefiniteFocusStabilize:  7062.799 µm:  1.46 - 1.77s  DefiniteFocusStabilize Result: Success, Position: 7062.799 µm, Quality: 51, Start: 7062.67 µm, X: 115.642 µm, Y: 220.974 µm",1.323104173531,1.323104173531,86.587431693989,86.587431693989,0.66335960612825,0.66335960612825,145.31607629428,145.31607629428,7062.799,37.2,36.9,37
2.8944869,"Focus Action: DefiniteFocusStabilize:  7062.799 µm:  2.58 - 2.68s  DefiniteFocusStabilize Result: Success, Position: 7062.799 µm, Quality: 51, Start: 7062.799 µm, X: 115.642 µm, Y: 220.974 µm",1.323104173531,1.323104173531,80.616120218579,80.616120218579,0.65251448995176,0.65251448995176,163.96121883657,163.96121883657,7062.799,37.2,36.9,37
3.7904699,"Focus Action: DefiniteFocusStabilize:  7062.799 µm:  3.47 - 3.56s  DefiniteFocusStabilize Result: Success, Position: 7062.799 µm, Quality: 51, Start: 7062.799 µm, X: 115.642 µm, Y: 220.974 µm",1.3032214605408,1.3032214605408,73.356449375867,73.356449375867,0.63624681568704,0.63624681568704,157.73295454546,157.73295454546,7062.799,37.2,36.9,37
5.5025169,"Focus Action: DefiniteFocusStabilize:  7062.92 µm:  4.97 - 5.27s  DefiniteFocusStabilize Result: Success, Position: 7062.92 µm, Quality: 51, Start: 7062.799 µm, X: 115.642 µm, Y: 220.974 µm
Timed Bleaching (LSM): 4.43s - 4.91s  Region 1:     488nm: 100.0%     514nm: 100.0%",1.308644018629,1.308644018629,13.479281767956,13.479281767956,0.64889945122627,0.64889945122627,170.21169916435,170.21169916435,7062.92,37.2,36.9,37
6.3984999,"Focus Action: DefiniteFocusStabilize:  7062.92 µm:  6.07 - 6.17s  DefiniteFocusStabilize Result: Success, Position: 7062.92 µm, Quality: 51, Start: 7062.92 µm, X: 115.642 µm, Y: 220.974 µm",1.3140665767173,1.3140665767173,22.345254470426,22.345254470426,0.65070697058901,0.65070697058901,182.89166666667,182.89166666667,7062.92,37.2,36.9,37
7.5169083,"Focus Action: DefiniteFocusStabilize:  7063.036 µm:  6.99 - 7.30s  DefiniteFocusStabilize Result: Success, Position: 7063.036 µm, Quality: 51, Start: 7062.92 µm, X: 115.642 µm, Y: 220.974 µm",1.3140665767173,1.3140665767173,21.632737276479,21.632737276479,0.64709193186352,0.64709193186352,145.57541899441,145.57541899441,7063.036,37.2,36.9,37
8.4128913,"Focus Action: DefiniteFocusStabilize:  7063.036 µm:  8.11 - 8.20s  DefiniteFocusStabilize Result: Success, Position: 7063.036 µm, Quality: 51, Start: 7063.036 µm, X: 115.642 µm, Y: 220.974 µm",1.3176816154428,1.3176816154428,28.748971193416,28.748971193416,0.64709193186352,0.64709193186352,156.56424581006,156.56424581006,7063.036,37.2,36.9,37
