Time::Relative Time!!R,Markers::Markers,Channel1_R3_Area::AF488_R3_Area!!R,Channel1_R3_IntensityAreaThrs::AF488_R3_IntensityAreaThrs!!R,Channel1_R3_IntensityMean::AF488_R3_IntensityMean!!R,Channel1_R3_IntensityMeanThrs::AF488_R3_IntensityMeanThrs!!R,Channel1_R4_Area::AF488_R4_Area!!R,Channel1_R4_IntensityAreaThrs::AF488_R4_IntensityAreaThrs!!R,Channel1_R4_IntensityMean::AF488_R4_IntensityMean!!R,Channel1_R4_IntensityMeanThrs::AF488_R4_IntensityMeanThrs!!R,FocusPosition::FocusPosition!!R,Event.Incubation.Channel1Temperature::Event.Incubation.Channel1Temperature!!R,Event.Incubation.Channel3Temperature::Event.Incubation.Channel3Temperature!!R,Event.Incubation.Channel4Temperature::Event.Incubation.Channel4Temperature!!R
"s",,,,,,,,,,,,,
0,"Focus Action: DefiniteFocusStabilize:  7086.305 µm:  -0.84 - -0.75s  DefiniteFocusStabilize Result: Success, Position: 7086.305 µm, Quality: 52, Start: 7086.305 µm, X: -3964.991 µm, Y: 1809.046 µm",1.823787037012,1.823787037012,90.03171456888,90.03171456888,2.2919345519635,2.2919345519635,121.58832807571,121.58832807571,7086.305,37.2,37,37
0.9118706,"Focus Action: DefiniteFocusStabilize:  7086.305 µm:  0.56 - 0.65s  DefiniteFocusStabilize Result: Success, Position: 7086.305 µm, Quality: 52, Start: 7086.305 µm, X: -3964.991 µm, Y: 1809.046 µm",1.8400547112767,1.8400547112767,77.752455795678,77.752455795678,2.295549590689,2.295549590689,112.68188976378,112.68188976378,7086.305,37.2,37,37
1.8078536,"Focus Action: DefiniteFocusStabilize:  7086.305 µm:  1.48 - 1.57s  DefiniteFocusStabilize Result: Success, Position: 7086.305 µm, Quality: 52, Start: 7086.305 µm, X: -3964.991 µm, Y: 1809.046 µm",1.8436697500022,1.8436697500022,75.742156862745,75.742156862745,2.2991646294145,2.2991646294145,121.84748427673,121.84748427673,7086.305,37.2,37.1,37
2.7197241,"Focus Action: DefiniteFocusStabilize:  7086.305 µm:  2.39 - 2.48s  DefiniteFocusStabilize Result: Success, Position: 7086.305 µm, Quality: 52, Start: 7086.305 µm, X: -3964.991 µm, Y: 1809.046 µm",1.8418622306395,1.8418622306395,86.586849852797,86.586849852797,2.2991646294145,2.2991646294145,120.35220125786,120.35220125786,7086.305,37.2,37.1,37
3.6157071,"Focus Action: DefiniteFocusStabilize:  7086.305 µm:  3.28 - 3.37s  DefiniteFocusStabilize Result: Success, Position: 7086.305 µm, Quality: 52, Start: 7086.305 µm, X: -3964.991 µm, Y: 1809.046 µm",1.8274020757375,1.8274020757375,73.756676557864,73.756676557864,2.3082022262283,2.3082022262283,107.43304620204,107.43304620204,7086.305,37.2,37.1,37
5.0735537,"Focus Action: DefiniteFocusStabilize:  7086.305 µm:  4.76 - 4.85s  DefiniteFocusStabilize Result: Success, Position: 7086.305 µm, Quality: 52, Start: 7086.305 µm, X: -3964.991 µm, Y: 1809.046 µm
Timed Bleaching (LSM): 4.23s - 4.70s  Region 1:     488nm: 100.0%     514nm: 100.0%",1.831017114463,1.831017114463,15.924975320829,15.924975320829,2.3009721487773,2.3009721487773,126.72113118617,126.72113118617,7086.305,37.2,37.1,37
5.9536491,"Focus Action: DefiniteFocusStabilize:  7086.305 µm:  5.64 - 5.73s  DefiniteFocusStabilize Result: Success, Position: 7086.305 µm, Quality: 52, Start: 7086.305 µm, X: -3964.991 µm, Y: 1809.046 µm",1.8563223855414,1.8563223855414,27.953261927946,27.953261927946,2.2937420713263,2.2937420713263,113.5524034673,113.5524034673,7086.305,37.2,37.1,37
6.8655197,"Focus Action: DefiniteFocusStabilize:  7086.305 µm:  6.54 - 6.64s  DefiniteFocusStabilize Result: Success, Position: 7086.305 µm, Quality: 53, Start: 7086.305 µm, X: -3964.991 µm, Y: 1809.046 µm",1.8364396725512,1.8364396725512,33.287401574803,33.287401574803,2.3082022262283,2.3082022262283,116.24667188724,116.24667188724,7086.305,37.2,37,37
7.7456152,"Focus Action: DefiniteFocusStabilize:  7086.305 µm:  7.43 - 7.52s  DefiniteFocusStabilize Result: Success, Position: 7086.305 µm, Quality: 52, Start: 7086.305 µm, X: -3964.991 µm, Y: 1809.046 µm",1.823787037012,1.823787037012,25.144697720515,25.144697720515,2.310009745591,2.310009745591,116.5813771518,116.5813771518,7086.305,37.2,37,37
8.6415982,"Focus Action: DefiniteFocusStabilize:  7086.305 µm:  8.33 - 8.42s  DefiniteFocusStabilize Result: Success, Position: 7086.305 µm, Quality: 52, Start: 7086.305 µm, X: -3964.991 µm, Y: 1809.046 µm",1.8183644789238,1.8183644789238,29.135188866799,29.135188866799,2.3154323036792,2.3154323036792,117.40515222482,117.40515222482,7086.305,37.2,37,37
9.5216936,"Focus Action: DefiniteFocusStabilize:  7086.305 µm:  9.22 - 9.30s  DefiniteFocusStabilize Result: Success, Position: 7086.305 µm, Quality: 52, Start: 7086.305 µm, X: -3964.991 µm, Y: 1809.046 µm",1.8364396725512,1.8364396725512,34.524606299213,34.524606299213,2.2684368002478,2.2684368002478,119.77529880478,119.77529880478,7086.305,37.2,37,37
10.4176767,"Focus Action: DefiniteFocusStabilize:  7086.305 µm:  10.10 - 10.19s  DefiniteFocusStabilize Result: Success, Position: 7086.305 µm, Quality: 52, Start: 7086.305 µm, X: -3964.991 µm, Y: 1809.046 µm",1.8328246338257,1.8328246338257,36.98717948718,36.98717948718,2.2847044745125,2.2847044745125,102.65743670886,102.65743670886,7086.305,37.2,37,37
