Time::Relative Time!!R,Markers::Markers,Channel1_R3_Area::AF488_R3_Area!!R,Channel1_R3_IntensityAreaThrs::AF488_R3_IntensityAreaThrs!!R,Channel1_R3_IntensityMean::AF488_R3_IntensityMean!!R,Channel1_R3_IntensityMeanThrs::AF488_R3_IntensityMeanThrs!!R,Channel1_R4_Area::AF488_R4_Area!!R,Channel1_R4_IntensityAreaThrs::AF488_R4_IntensityAreaThrs!!R,Channel1_R4_IntensityMean::AF488_R4_IntensityMean!!R,Channel1_R4_IntensityMeanThrs::AF488_R4_IntensityMeanThrs!!R,FocusPosition::FocusPosition!!R,Event.Incubation.Channel1Temperature::Event.Incubation.Channel1Temperature!!R,Event.Incubation.Channel3Temperature::Event.Incubation.Channel3Temperature!!R,Event.Incubation.Channel4Temperature::Event.Incubation.Channel4Temperature!!R
"s",,,,,,,,,,,,,
0,"Focus Action: DefiniteFocusStabilize:  7089.408 µm:  -0.84 - -0.75s  DefiniteFocusStabilize Result: Success, Position: 7089.408 µm, Quality: 46, Start: 7089.408 µm, X: -4868.57 µm, Y: 938.232 µm",1.8906652534336,1.8906652534336,153.71988527725,153.71988527725,2.2720518389733,2.2720518389733,122.90055688146,122.90055688146,7089.408,37.2,36.9,37
0.895983,"Focus Action: DefiniteFocusStabilize:  7089.408 µm:  0.56 - 0.65s  DefiniteFocusStabilize Result: Success, Position: 7089.408 µm, Quality: 46, Start: 7089.408 µm, X: -4868.57 µm, Y: 938.232 µm",1.8924727727964,1.8924727727964,137.89780324737,137.89780324737,2.2756668776988,2.2756668776988,120.37569499603,120.37569499603,7089.408,37.2,36.9,37
1.7760785,"Focus Action: DefiniteFocusStabilize:  7089.408 µm:  1.45 - 1.54s  DefiniteFocusStabilize Result: Success, Position: 7089.408 µm, Quality: 46, Start: 7089.408 µm, X: -4868.57 µm, Y: 938.232 µm",1.8978953308846,1.8978953308846,128.82476190476,128.82476190476,2.2738593583361,2.2738593583361,122.87837837838,122.87837837838,7089.408,37.2,36.9,37
2.6720615,"Focus Action: DefiniteFocusStabilize:  7089.408 µm:  2.34 - 2.43s  DefiniteFocusStabilize Result: Success, Position: 7089.408 µm, Quality: 45, Start: 7089.408 µm, X: -4868.57 µm, Y: 938.232 µm",1.9069329276984,1.9069329276984,131.26350710901,131.26350710901,2.2702443196106,2.2702443196106,131.63694267516,131.63694267516,7089.408,37.2,36.9,37
3.583932,"Focus Action: DefiniteFocusStabilize:  7089.408 µm:  3.24 - 3.33s  DefiniteFocusStabilize Result: Success, Position: 7089.408 µm, Quality: 45, Start: 7089.408 µm, X: -4868.57 µm, Y: 938.232 µm",1.9159705245121,1.9159705245121,131.23773584906,131.23773584906,2.2702443196106,2.2702443196106,124.28423566879,124.28423566879,7089.408,37.2,36.9,37
5.0576661,"Focus Action: DefiniteFocusStabilize:  7089.408 µm:  4.74 - 4.83s  DefiniteFocusStabilize Result: Success, Position: 7089.408 µm, Quality: 45, Start: 7089.408 µm, X: -4868.57 µm, Y: 938.232 µm
Timed Bleaching (LSM): 4.21s - 4.68s  Region 1:     488nm: 100.0%     514nm: 100.0%",1.9177780438748,1.9177780438748,21.299717247879,21.299717247879,2.2666292808851,2.2666292808851,124.69696969697,124.69696969697,7089.408,37.2,36.9,37
5.9695366,"Focus Action: DefiniteFocusStabilize:  7089.408 µm:  5.64 - 5.73s  DefiniteFocusStabilize Result: Success, Position: 7089.408 µm, Quality: 45, Start: 7089.408 µm, X: -4868.57 µm, Y: 938.232 µm",1.9087404470611,1.9087404470611,30.214962121212,30.214962121212,2.2630142421596,2.2630142421596,114.21725239617,114.21725239617,7089.408,37.2,36.9,37
6.8655196,"Focus Action: DefiniteFocusStabilize:  7089.408 µm:  6.54 - 6.63s  DefiniteFocusStabilize Result: Success, Position: 7089.408 µm, Quality: 46, Start: 7089.408 µm, X: -4868.57 µm, Y: 938.232 µm",1.9087404470611,1.9087404470611,31.288825757576,31.288825757576,2.2738593583361,2.2738593583361,122.70826709062,122.70826709062,7089.408,37.2,37,37
8.0951407,"Focus Action: DefiniteFocusStabilize:  7089.622 µm:  7.44 - 7.87s  DefiniteFocusStabilize Result: Success, Position: 7089.622 µm, Quality: 46, Start: 7089.408 µm, X: -4868.57 µm, Y: 938.232 µm",1.8960878115219,1.8960878115219,39.806482364156,39.806482364156,2.2630142421596,2.2630142421596,126.61501597444,126.61501597444,7089.622,37.2,37,37
