Time::Relative Time!!R,Markers::Markers,Channel1_R3_Area::AF488_R3_Area!!R,Channel1_R3_IntensityAreaThrs::AF488_R3_IntensityAreaThrs!!R,Channel1_R3_IntensityMean::AF488_R3_IntensityMean!!R,Channel1_R3_IntensityMeanThrs::AF488_R3_IntensityMeanThrs!!R,Channel1_R4_Area::AF488_R4_Area!!R,Channel1_R4_IntensityAreaThrs::AF488_R4_IntensityAreaThrs!!R,Channel1_R4_IntensityMean::AF488_R4_IntensityMean!!R,Channel1_R4_IntensityMeanThrs::AF488_R4_IntensityMeanThrs!!R,FocusPosition::FocusPosition!!R,Event.Incubation.Channel1Temperature::Event.Incubation.Channel1Temperature!!R,Event.Incubation.Channel3Temperature::Event.Incubation.Channel3Temperature!!R,Event.Incubation.Channel4Temperature::Event.Incubation.Channel4Temperature!!R
"s",,,,,,,,,,,,,
0,"Focus Action: DefiniteFocusStabilize:  7075.834 µm:  -0.83 - -0.74s  DefiniteFocusStabilize Result: Success, Position: 7075.834 µm, Quality: 47, Start: 7075.834 µm, X: -5212.136 µm, Y: 2019.697 µm",1.8490923080905,1.8490923080905,54.94623655914,54.94623655914,1.0302860367659,1.0302860367659,135.05964912281,135.05964912281,7075.834,37.3,37.1,37
1.1025209,"Focus Action: DefiniteFocusStabilize:  7076.194 µm:  0.56 - 0.88s  DefiniteFocusStabilize Result: Success, Position: 7076.194 µm, Quality: 47, Start: 7075.834 µm, X: -5212.136 µm, Y: 2019.697 µm",1.8581299049042,1.8581299049042,53.86673151751,53.86673151751,1.0411311529424,1.0411311529424,177.80729166667,177.80729166667,7076.194,37.3,37.1,37
2.0143915,"Focus Action: DefiniteFocusStabilize:  7076.194 µm:  1.68 - 1.77s  DefiniteFocusStabilize Result: Success, Position: 7076.194 µm, Quality: 47, Start: 7076.194 µm, X: -5212.136 µm, Y: 2019.697 µm",1.8563223855414,1.8563223855414,60.232716650438,60.232716650438,1.0411311529424,1.0411311529424,151.30208333333,151.30208333333,7076.194,37.3,37.1,37
3.0692497,"Focus Action: DefiniteFocusStabilize:  7076.363 µm:  2.59 - 2.82s  DefiniteFocusStabilize Result: Success, Position: 7076.363 µm, Quality: 47, Start: 7076.194 µm, X: -5212.136 µm, Y: 2019.697 µm",1.8527073468159,1.8527073468159,59.113170731707,59.113170731707,1.0266709980404,1.0266709980404,129.05281690141,129.05281690141,7076.363,37.3,37.1,37
4.1082205,"Focus Action: DefiniteFocusStabilize:  7076.454 µm:  3.64 - 3.88s  DefiniteFocusStabilize Result: Success, Position: 7076.454 µm, Quality: 47, Start: 7076.363 µm, X: -5212.136 µm, Y: 2019.697 µm",1.8527073468159,1.8527073468159,48.965853658537,48.965853658537,1.0447461916679,1.0447461916679,142.46020761246,142.46020761246,7076.454,37.3,37.1,37
5.7408298,"Focus Action: DefiniteFocusStabilize:  7076.604 µm:  5.27 - 5.50s  DefiniteFocusStabilize Result: Success, Position: 7076.604 µm, Quality: 47, Start: 7076.454 µm, X: -5212.136 µm, Y: 2019.697 µm
Timed Bleaching (LSM): 4.73s - 5.21s  Region 1:     488nm: 100.0%     514nm: 100.0%",1.8400547112767,1.8400547112767,14.090373280943,14.090373280943,1.0357085948542,1.0357085948542,142.38394415358,142.38394415358,7076.604,37.3,37.1,37
6.7798006,"Focus Action: DefiniteFocusStabilize:  7076.706 µm:  6.31 - 6.54s  DefiniteFocusStabilize Result: Success, Position: 7076.706 µm, Quality: 47, Start: 7076.604 µm, X: -5212.136 µm, Y: 2019.697 µm",1.8563223855414,1.8563223855414,20.82570593963,20.82570593963,1.0248634786777,1.0248634786777,140.24338624339,140.24338624339,7076.706,37.3,37.1,37
7.8187714,"Focus Action: DefiniteFocusStabilize:  7076.813 µm:  7.36 - 7.59s  DefiniteFocusStabilize Result: Success, Position: 7076.813 µm, Quality: 47, Start: 7076.706 µm, X: -5212.136 µm, Y: 2019.697 µm",1.8418622306395,1.8418622306395,16.155053974485,16.155053974485,1.0411311529424,1.0411311529424,142.25173611111,142.25173611111,7076.813,37.3,37.1,37
8.9212922,"Focus Action: DefiniteFocusStabilize:  7076.973 µm:  8.39 - 8.70s  DefiniteFocusStabilize Result: Success, Position: 7076.973 µm, Quality: 47, Start: 7076.813 µm, X: -5212.136 µm, Y: 2019.697 µm",1.8472847887277,1.8472847887277,25.743639921722,25.743639921722,1.0339010754914,1.0339010754914,144.19055944056,144.19055944056,7076.973,37.3,37.1,37
