Time::Relative Time!!R,Markers::Markers,Channel1_R3_Area::AF488_R3_Area!!R,Channel1_R3_IntensityAreaThrs::AF488_R3_IntensityAreaThrs!!R,Channel1_R3_IntensityMean::AF488_R3_IntensityMean!!R,Channel1_R3_IntensityMeanThrs::AF488_R3_IntensityMeanThrs!!R,Channel1_R4_Area::AF488_R4_Area!!R,Channel1_R4_IntensityAreaThrs::AF488_R4_IntensityAreaThrs!!R,Channel1_R4_IntensityMean::AF488_R4_IntensityMean!!R,Channel1_R4_IntensityMeanThrs::AF488_R4_IntensityMeanThrs!!R,FocusPosition::FocusPosition!!R,Event.Incubation.Channel1Temperature::Event.Incubation.Channel1Temperature!!R,Event.Incubation.Channel3Temperature::Event.Incubation.Channel3Temperature!!R,Event.Incubation.Channel4Temperature::Event.Incubation.Channel4Temperature!!R
"s",,,,,,,,,,,,,
0,"Focus Action: DefiniteFocusStabilize:  7071.666 µm:  -0.84 - -0.75s  DefiniteFocusStabilize Result: Success, Position: 7071.666 µm, Quality: 51, Start: 7071.666 µm, X: -1611.326 µm, Y: 173.612 µm",2.2051736225517,2.2051736225517,134.86639344262,134.86639344262,1.0212484399522,1.0212484399522,190.91504424779,190.91504424779,7071.666,37.2,36.9,37
0.9118705,"Focus Action: DefiniteFocusStabilize:  7071.666 µm:  0.58 - 0.67s  DefiniteFocusStabilize Result: Success, Position: 7071.666 µm, Quality: 51, Start: 7071.666 µm, X: -1611.326 µm, Y: 173.612 µm",2.2051736225517,2.2051736225517,159.32786885246,159.32786885246,1.0212484399522,1.0212484399522,179.15752212389,179.15752212389,7071.666,37.2,36.9,37
1.8078535,"Focus Action: DefiniteFocusStabilize:  7071.666 µm:  1.48 - 1.57s  DefiniteFocusStabilize Result: Success, Position: 7071.666 µm, Quality: 51, Start: 7071.666 µm, X: -1611.326 µm, Y: 173.612 µm",2.2069811419144,2.2069811419144,128.52334152334,128.52334152334,1.0212484399522,1.0212484399522,171.21769911504,171.21769911504,7071.666,37.2,36.9,37
3.1010247,"Focus Action: DefiniteFocusStabilize:  7071.949 µm:  2.38 - 2.87s  DefiniteFocusStabilize Result: Success, Position: 7071.949 µm, Quality: 50, Start: 7071.666 µm, X: -1611.326 µm, Y: 173.612 µm",2.2105961806399,2.2105961806399,157.96402289452,157.96402289452,1.0212484399522,1.0212484399522,179.50619469027,179.50619469027,7071.949,37.2,36.9,37
3.9970077,"Focus Action: DefiniteFocusStabilize:  7071.949 µm:  3.67 - 3.76s  DefiniteFocusStabilize Result: Success, Position: 7071.949 µm, Quality: 51, Start: 7071.949 µm, X: -1611.326 µm, Y: 173.612 µm",2.2232488161791,2.2232488161791,149.96666666667,149.96666666667,1.0212484399522,1.0212484399522,187.01946902655,187.01946902655,7071.949,37.2,36.9,37
5.4707418,"Focus Action: DefiniteFocusStabilize:  7071.949 µm:  5.15 - 5.24s  DefiniteFocusStabilize Result: Success, Position: 7071.949 µm, Quality: 51, Start: 7071.949 µm, X: -1611.326 µm, Y: 173.612 µm
Timed Bleaching (LSM): 4.62s - 5.10s  Region 1:     488nm: 100.0%     514nm: 100.0%",2.2196337774536,2.2196337774536,23.867263843648,23.867263843648,1.0212484399522,1.0212484399522,185.68672566372,185.68672566372,7071.949,37.2,36.9,37
6.3667248,"Focus Action: DefiniteFocusStabilize:  7071.949 µm:  6.04 - 6.13s  DefiniteFocusStabilize Result: Success, Position: 7071.949 µm, Quality: 51, Start: 7071.949 µm, X: -1611.326 µm, Y: 173.612 µm",2.2214412968164,2.2214412968164,29.100895036615,29.100895036615,1.0212484399522,1.0212484399522,169.89026548673,169.89026548673,7071.949,37.2,36.9,37
7.2785953,"Focus Action: DefiniteFocusStabilize:  7071.949 µm:  6.97 - 7.06s  DefiniteFocusStabilize Result: Success, Position: 7071.949 µm, Quality: 51, Start: 7071.949 µm, X: -1611.326 µm, Y: 173.612 µm",2.2105961806399,2.2105961806399,30.139820114473,30.139820114473,1.0212484399522,1.0212484399522,179.39292035398,179.39292035398,7071.949,37.2,36.9,37
8.3970037,"Focus Action: DefiniteFocusStabilize:  7072.085 µm:  7.86 - 8.18s  DefiniteFocusStabilize Result: Success, Position: 7072.085 µm, Quality: 50, Start: 7071.949 µm, X: -1611.326 µm, Y: 173.612 µm",2.2160187387281,2.2160187387281,42.243066884176,42.243066884176,1.0212484399522,1.0212484399522,185.55044247788,185.55044247788,7072.085,37.2,36.9,37
9.2929867,"Focus Action: DefiniteFocusStabilize:  7072.085 µm:  8.98 - 9.07s  DefiniteFocusStabilize Result: Success, Position: 7072.085 µm, Quality: 51, Start: 7072.085 µm, X: -1611.326 µm, Y: 173.612 µm",2.2105961806399,2.2105961806399,39.148814390842,39.148814390842,1.0212484399522,1.0212484399522,184.3610619469,184.3610619469,7072.085,37.2,36.9,37
10.1889698,"Focus Action: DefiniteFocusStabilize:  7072.085 µm:  9.88 - 9.97s  DefiniteFocusStabilize Result: Success, Position: 7072.085 µm, Quality: 51, Start: 7072.085 µm, X: -1611.326 µm, Y: 173.612 µm",2.2033661031889,2.2033661031889,53.643970467596,53.643970467596,1.0212484399522,1.0212484399522,185.85840707965,185.85840707965,7072.085,37.2,36.9,37
11.0849528,"Focus Action: DefiniteFocusStabilize:  7072.085 µm:  10.78 - 10.87s  DefiniteFocusStabilize Result: Success, Position: 7072.085 µm, Quality: 51, Start: 7072.085 µm, X: -1611.326 µm, Y: 173.612 µm",2.1979435451007,2.1979435451007,45.723684210526,45.723684210526,1.0212484399522,1.0212484399522,161.39115044248,161.39115044248,7072.085,37.2,36.9,37
11.9809358,"Focus Action: DefiniteFocusStabilize:  7072.085 µm:  11.67 - 11.76s  DefiniteFocusStabilize Result: Success, Position: 7072.085 µm, Quality: 51, Start: 7072.085 µm, X: -1611.326 µm, Y: 173.612 µm",2.1961360257379,2.1961360257379,60.043621399177,60.043621399177,1.0212484399522,1.0212484399522,158.75398230089,158.75398230089,7072.085,37.2,36.9,37
12.8928063,"Focus Action: DefiniteFocusStabilize:  7072.085 µm:  12.57 - 12.67s  DefiniteFocusStabilize Result: Success, Position: 7072.085 µm, Quality: 51, Start: 7072.085 µm, X: -1611.326 µm, Y: 173.612 µm",2.1997510644634,2.1997510644634,66.406737880033,66.406737880033,1.0212484399522,1.0212484399522,157.20707964602,157.20707964602,7072.085,37.2,36.9,37
13.7887893,"Focus Action: DefiniteFocusStabilize:  7072.085 µm:  13.49 - 13.58s  DefiniteFocusStabilize Result: Success, Position: 7072.085 µm, Quality: 51, Start: 7072.085 µm, X: -1611.326 µm, Y: 173.612 µm",2.2033661031889,2.2033661031889,63.856439704676,63.856439704676,1.0212484399522,1.0212484399522,183.09380530974,183.09380530974,7072.085,37.2,36.9,37
