Time::Relative Time!!R,Markers::Markers,Channel1_R3_Area::AF488_R3_Area!!R,Channel1_R3_IntensityAreaThrs::AF488_R3_IntensityAreaThrs!!R,Channel1_R3_IntensityMean::AF488_R3_IntensityMean!!R,Channel1_R3_IntensityMeanThrs::AF488_R3_IntensityMeanThrs!!R,Channel1_R4_Area::AF488_R4_Area!!R,Channel1_R4_IntensityAreaThrs::AF488_R4_IntensityAreaThrs!!R,Channel1_R4_IntensityMean::AF488_R4_IntensityMean!!R,Channel1_R4_IntensityMeanThrs::AF488_R4_IntensityMeanThrs!!R,FocusPosition::FocusPosition!!R,Event.Incubation.Channel1Temperature::Event.Incubation.Channel1Temperature!!R,Event.Incubation.Channel3Temperature::Event.Incubation.Channel3Temperature!!R,Event.Incubation.Channel4Temperature::Event.Incubation.Channel4Temperature!!R
"s",,,,,,,,,,,,,
0,"Focus Action: DefiniteFocusStabilize:  7085.742 µm:  -0.82 - -0.73s  DefiniteFocusStabilize Result: Success, Position: 7085.742 µm, Quality: 48, Start: 7085.742 µm, X: -4785.101 µm, Y: 1636.671 µm",2.1563705997575,2.1563705997575,187.26906957251,187.26906957251,1.2833387475506,1.2833387475506,107.67323943662,107.67323943662,7085.742,37.2,36.9,37
0.895983,"Focus Action: DefiniteFocusStabilize:  7085.742 µm:  0.56 - 0.65s  DefiniteFocusStabilize Result: Success, Position: 7085.742 µm, Quality: 48, Start: 7085.742 µm, X: -4785.101 µm, Y: 1636.671 µm",2.1563705997575,2.1563705997575,166.87007544007,166.87007544007,1.2833387475506,1.2833387475506,122.13661971831,122.13661971831,7085.742,37.2,36.9,37
1.7919661,"Focus Action: DefiniteFocusStabilize:  7085.742 µm:  1.46 - 1.55s  DefiniteFocusStabilize Result: Success, Position: 7085.742 µm, Quality: 48, Start: 7085.742 µm, X: -4785.101 µm, Y: 1636.671 µm",2.1563705997575,2.1563705997575,165.15088013412,165.15088013412,1.2833387475506,1.2833387475506,117.0676056338,117.0676056338,7085.742,37.2,36.9,37
3.0851373,"Focus Action: DefiniteFocusStabilize:  7086.036 µm:  2.36 - 2.86s  DefiniteFocusStabilize Result: Success, Position: 7086.036 µm, Quality: 48, Start: 7085.742 µm, X: -4785.101 µm, Y: 1636.671 µm",2.1563705997575,2.1563705997575,172.32103939648,172.32103939648,1.2833387475506,1.2833387475506,92.978873239437,92.978873239437,7086.036,37.2,36.9,37
3.9970078,"Focus Action: DefiniteFocusStabilize:  7086.036 µm:  3.66 - 3.75s  DefiniteFocusStabilize Result: Success, Position: 7086.036 µm, Quality: 48, Start: 7086.036 µm, X: -4785.101 µm, Y: 1636.671 µm",2.1563705997575,2.1563705997575,197.18943839061,197.18943839061,1.2833387475506,1.2833387475506,103.22394366197,103.22394366197,7086.036,37.2,36.9,37
5.4548543,"Focus Action: DefiniteFocusStabilize:  7086.036 µm:  5.14 - 5.23s  DefiniteFocusStabilize Result: Success, Position: 7086.036 µm, Quality: 48, Start: 7086.036 µm, X: -4785.101 µm, Y: 1636.671 µm
Timed Bleaching (LSM): 4.61s - 5.08s  Region 1:     488nm: 100.0%     514nm: 100.0%",2.1563705997575,2.1563705997575,21.823134953898,21.823134953898,1.2833387475506,1.2833387475506,102.91690140845,102.91690140845,7086.036,37.2,36.9,37
6.3508373,"Focus Action: DefiniteFocusStabilize:  7086.036 µm:  6.03 - 6.12s  DefiniteFocusStabilize Result: Success, Position: 7086.036 µm, Quality: 48, Start: 7086.036 µm, X: -4785.101 µm, Y: 1636.671 µm",2.1563705997575,2.1563705997575,24.35205364627,24.35205364627,1.2833387475506,1.2833387475506,98.367605633803,98.367605633803,7086.036,37.2,36.9,37
7.2627079,"Focus Action: DefiniteFocusStabilize:  7086.036 µm:  6.93 - 7.03s  DefiniteFocusStabilize Result: Success, Position: 7086.036 µm, Quality: 48, Start: 7086.036 µm, X: -4785.101 µm, Y: 1636.671 µm",2.1563705997575,2.1563705997575,30.40486169321,30.40486169321,1.2833387475506,1.2833387475506,118.51971830986,118.51971830986,7086.036,37.2,36.9,37
8.3811163,"Focus Action: DefiniteFocusStabilize:  7086.153 µm:  7.85 - 8.16s  DefiniteFocusStabilize Result: Success, Position: 7086.153 µm, Quality: 48, Start: 7086.036 µm, X: -4785.101 µm, Y: 1636.671 µm",2.1563705997575,2.1563705997575,39.256496227997,39.256496227997,1.2833387475506,1.2833387475506,99.09014084507,99.09014084507,7086.153,37.2,36.9,37
9.2770993,"Focus Action: DefiniteFocusStabilize:  7086.153 µm:  8.96 - 9.05s  DefiniteFocusStabilize Result: Success, Position: 7086.153 µm, Quality: 48, Start: 7086.153 µm, X: -4785.101 µm, Y: 1636.671 µm",2.1563705997575,2.1563705997575,46.540653813915,46.540653813915,1.2833387475506,1.2833387475506,94.681690140845,94.681690140845,7086.153,37.2,36.9,37
10.1889698,"Focus Action: DefiniteFocusStabilize:  7086.153 µm:  9.87 - 9.96s  DefiniteFocusStabilize Result: Success, Position: 7086.153 µm, Quality: 48, Start: 7086.153 µm, X: -4785.101 µm, Y: 1636.671 µm",2.1563705997575,2.1563705997575,52.280804694049,52.280804694049,1.2833387475506,1.2833387475506,102.03802816901,102.03802816901,7086.153,37.2,36.9,37
11.0690653,"Focus Action: DefiniteFocusStabilize:  7086.153 µm:  10.76 - 10.85s  DefiniteFocusStabilize Result: Success, Position: 7086.153 µm, Quality: 48, Start: 7086.153 µm, X: -4785.101 µm, Y: 1636.671 µm",2.1563705997575,2.1563705997575,57.094719195306,57.094719195306,1.2833387475506,1.2833387475506,116.9323943662,116.9323943662,7086.153,37.2,36.9,37
11.9650483,"Focus Action: DefiniteFocusStabilize:  7086.153 µm:  11.66 - 11.75s  DefiniteFocusStabilize Result: Success, Position: 7086.153 µm, Quality: 48, Start: 7086.153 µm, X: -4785.101 µm, Y: 1636.671 µm",2.1563705997575,2.1563705997575,64.276613579212,64.276613579212,1.2833387475506,1.2833387475506,91.916901408451,91.916901408451,7086.153,37.2,36.9,37
13.0834567,"Focus Action: DefiniteFocusStabilize:  7086.269 µm:  12.55 - 12.87s  DefiniteFocusStabilize Result: Success, Position: 7086.269 µm, Quality: 48, Start: 7086.153 µm, X: -4785.101 µm, Y: 1636.671 µm",2.1563705997575,2.1563705997575,52.452640402347,52.452640402347,1.2833387475506,1.2833387475506,104.19014084507,104.19014084507,7086.269,37.2,36.9,37
