Time::Relative Time!!R,Markers::Markers,Channel1_R3_Area::AF488_R3_Area!!R,Channel1_R3_IntensityAreaThrs::AF488_R3_IntensityAreaThrs!!R,Channel1_R3_IntensityMean::AF488_R3_IntensityMean!!R,Channel1_R3_IntensityMeanThrs::AF488_R3_IntensityMeanThrs!!R,Channel1_R4_Area::AF488_R4_Area!!R,Channel1_R4_IntensityAreaThrs::AF488_R4_IntensityAreaThrs!!R,Channel1_R4_IntensityMean::AF488_R4_IntensityMean!!R,Channel1_R4_IntensityMeanThrs::AF488_R4_IntensityMeanThrs!!R,FocusPosition::FocusPosition!!R,Event.Incubation.Channel1Temperature::Event.Incubation.Channel1Temperature!!R,Event.Incubation.Channel3Temperature::Event.Incubation.Channel3Temperature!!R,Event.Incubation.Channel4Temperature::Event.Incubation.Channel4Temperature!!R
"s",,,,,,,,,,,,,
0,"Focus Action: DefiniteFocusStabilize:  7092.624 µm:  -0.83 - -0.74s  DefiniteFocusStabilize Result: Success, Position: 7092.624 µm, Quality: 53, Start: 7092.624 µm, X: -4580.687 µm, Y: 841.284 µm",1.5906170392176,1.5906170392176,174.80113636364,174.80113636364,1.173080066423,1.173080066423,220.50693374422,220.50693374422,7092.624,37.2,37,37
0.8800955,"Focus Action: DefiniteFocusStabilize:  7092.624 µm:  0.56 - 0.65s  DefiniteFocusStabilize Result: Success, Position: 7092.624 µm, Quality: 53, Start: 7092.624 µm, X: -4580.687 µm, Y: 841.284 µm",1.5870020004921,1.5870020004921,177.66514806378,177.66514806378,1.1911552600505,1.1911552600505,221.54476479514,221.54476479514,7092.624,37.2,37,37
1.7760785,"Focus Action: DefiniteFocusStabilize:  7092.624 µm:  1.45 - 1.54s  DefiniteFocusStabilize Result: Success, Position: 7092.624 µm, Quality: 53, Start: 7092.624 µm, X: -4580.687 µm, Y: 841.284 µm",1.5815794424039,1.5815794424039,173.44571428571,173.44571428571,1.1929627794132,1.1929627794132,195.63939393939,195.63939393939,7092.624,37.2,37,37
2.6720615,"Focus Action: DefiniteFocusStabilize:  7092.624 µm:  2.34 - 2.44s  DefiniteFocusStabilize Result: Success, Position: 7092.624 µm, Quality: 53, Start: 7092.624 µm, X: -4580.687 µm, Y: 841.284 µm",1.5743493649529,1.5743493649529,204.48335246843,204.48335246843,1.1821176632367,1.1821176632367,212.53516819572,212.53516819572,7092.624,37.2,37,37
3.5680445,"Focus Action: DefiniteFocusStabilize:  7092.624 µm:  3.24 - 3.33s  DefiniteFocusStabilize Result: Success, Position: 7092.624 µm, Quality: 53, Start: 7092.624 µm, X: -4580.687 µm, Y: 841.284 µm",1.5725418455901,1.5725418455901,187.45057471264,187.45057471264,1.1839251825995,1.1839251825995,228.86717557252,228.86717557252,7092.624,37.2,37,37
5.025891,"Focus Action: DefiniteFocusStabilize:  7092.624 µm:  4.71 - 4.80s  DefiniteFocusStabilize Result: Success, Position: 7092.624 µm, Quality: 53, Start: 7092.624 µm, X: -4580.687 µm, Y: 841.284 µm
Timed Bleaching (LSM): 4.18s - 4.65s  Region 1:     488nm: 100.0%     514nm: 100.0%",1.5653117681391,1.5653117681391,34.24480369515,34.24480369515,1.1911552600505,1.1911552600505,206.29590288316,206.29590288316,7092.624,37.2,37,37
5.9377615,"Focus Action: DefiniteFocusStabilize:  7092.624 µm:  5.60 - 5.70s  DefiniteFocusStabilize Result: Success, Position: 7092.624 µm, Quality: 53, Start: 7092.624 µm, X: -4580.687 µm, Y: 841.284 µm",1.5635042487764,1.5635042487764,34.494797687861,34.494797687861,1.187540221325,1.187540221325,204.75646879757,204.75646879757,7092.624,37.2,37,37
6.8337446,"Focus Action: DefiniteFocusStabilize:  7092.624 µm:  6.51 - 6.60s  DefiniteFocusStabilize Result: Success, Position: 7092.624 µm, Quality: 53, Start: 7092.624 µm, X: -4580.687 µm, Y: 841.284 µm",1.5598892100509,1.5598892100509,39.52607184241,39.52607184241,1.1965778181387,1.1965778181387,215.78851963746,215.78851963746,7092.624,37.2,37,37
7.7297276,"Focus Action: DefiniteFocusStabilize:  7092.624 µm:  7.42 - 7.51s  DefiniteFocusStabilize Result: Success, Position: 7092.624 µm, Quality: 53, Start: 7092.624 µm, X: -4580.687 µm, Y: 841.284 µm",1.5616967294136,1.5616967294136,48.751157407407,48.751157407407,1.1785026245112,1.1785026245112,226.67484662577,226.67484662577,7092.624,37.2,37,37
