Time::Relative Time!!R,Markers::Markers,Channel1_R3_Area::AF488_R3_Area!!R,Channel1_R3_IntensityAreaThrs::AF488_R3_IntensityAreaThrs!!R,Channel1_R3_IntensityMean::AF488_R3_IntensityMean!!R,Channel1_R3_IntensityMeanThrs::AF488_R3_IntensityMeanThrs!!R,Channel1_R4_Area::AF488_R4_Area!!R,Channel1_R4_IntensityAreaThrs::AF488_R4_IntensityAreaThrs!!R,Channel1_R4_IntensityMean::AF488_R4_IntensityMean!!R,Channel1_R4_IntensityMeanThrs::AF488_R4_IntensityMeanThrs!!R,FocusPosition::FocusPosition!!R,Event.Incubation.Channel1Temperature::Event.Incubation.Channel1Temperature!!R,Event.Incubation.Channel3Temperature::Event.Incubation.Channel3Temperature!!R,Event.Incubation.Channel4Temperature::Event.Incubation.Channel4Temperature!!R
"s",,,,,,,,,,,,,
0,"Focus Action: DefiniteFocusStabilize:  7110.063 µm:  -0.84 - -0.75s  DefiniteFocusStabilize Result: Success, Position: 7110.063 µm, Quality: 52, Start: 7110.063 µm, X: 3016.363 µm, Y: -1972.615 µm",1.8400547112767,1.8400547112767,224.48035363458,224.48035363458,1.8129419208355,1.8129419208355,257.10867397807,257.10867397807,7110.063,37.2,36.9,37
0.895983,"Focus Action: DefiniteFocusStabilize:  7110.063 µm:  0.56 - 0.65s  DefiniteFocusStabilize Result: Success, Position: 7110.063 µm, Quality: 51, Start: 7110.063 µm, X: 3016.363 µm, Y: -1972.615 µm",1.8364396725512,1.8364396725512,237.37598425197,237.37598425197,1.7894441691198,1.7894441691198,246.54141414141,246.54141414141,7110.063,37.2,36.9,37
2.0302789,"Focus Action: DefiniteFocusStabilize:  7110.24 µm:  1.45 - 1.79s  DefiniteFocusStabilize Result: Success, Position: 7110.24 µm, Quality: 52, Start: 7110.063 µm, X: 3016.363 µm, Y: -1972.615 µm",1.8418622306395,1.8418622306395,239.74975466143,239.74975466143,1.802096804659,1.802096804659,267.15847542628,267.15847542628,7110.24,37.2,36.9,37
2.9421494,"Focus Action: DefiniteFocusStabilize:  7110.24 µm:  2.59 - 2.71s  DefiniteFocusStabilize Result: Success, Position: 7110.24 µm, Quality: 51, Start: 7110.24 µm, X: 3016.363 µm, Y: -1972.615 µm",1.8328246338257,1.8328246338257,227.98027613412,227.98027613412,1.7966742465708,1.7966742465708,266.73038229376,266.73038229376,7110.24,37.2,36.9,37
4.0764454,"Focus Action: DefiniteFocusStabilize:  7110.36 µm:  3.51 - 3.84s  DefiniteFocusStabilize Result: Success, Position: 7110.36 µm, Quality: 52, Start: 7110.24 µm, X: 3016.363 µm, Y: -1972.615 µm",1.8346321531885,1.8346321531885,236.00689655172,236.00689655172,1.8002892852963,1.8002892852963,272.86646586345,272.86646586345,7110.36,37.2,36.9,37
5.5660669,"Focus Action: DefiniteFocusStabilize:  7110.36 µm:  5.23 - 5.34s  DefiniteFocusStabilize Result: Success, Position: 7110.36 µm, Quality: 52, Start: 7110.36 µm, X: 3016.363 µm, Y: -1972.615 µm
Timed Bleaching (LSM): 4.70s - 5.18s  Region 1:     488nm: 100.0%     514nm: 100.0%",1.8400547112767,1.8400547112767,30.376227897839,30.376227897839,1.8002892852963,1.8002892852963,254.54919678715,254.54919678715,7110.36,37.2,36.9,37
6.4620499,"Focus Action: DefiniteFocusStabilize:  7110.36 µm:  6.14 - 6.23s  DefiniteFocusStabilize Result: Success, Position: 7110.36 µm, Quality: 52, Start: 7110.36 µm, X: 3016.363 µm, Y: -1972.615 µm",1.8472847887277,1.8472847887277,46.819960861057,46.819960861057,1.80932688211,1.80932688211,262.63936063936,262.63936063936,7110.36,37.2,36.9,37
7.5963459,"Focus Action: DefiniteFocusStabilize:  7110.506 µm:  7.04 - 7.37s  DefiniteFocusStabilize Result: Success, Position: 7110.506 µm, Quality: 52, Start: 7110.36 µm, X: 3016.363 µm, Y: -1972.615 µm",1.8400547112767,1.8400547112767,44.965618860511,44.965618860511,1.80932688211,1.80932688211,253.59140859141,253.59140859141,7110.506,37.2,36.9,37
8.4923289,"Focus Action: DefiniteFocusStabilize:  7110.506 µm:  8.16 - 8.27s  DefiniteFocusStabilize Result: Success, Position: 7110.506 µm, Quality: 52, Start: 7110.506 µm, X: 3016.363 µm, Y: -1972.615 µm",1.838247191914,1.838247191914,74.406096361849,74.406096361849,1.787636649757,1.787636649757,248.26592517695,248.26592517695,7110.506,37.2,36.9,37
9.4041994,"Focus Action: DefiniteFocusStabilize:  7110.506 µm:  9.08 - 9.18s  DefiniteFocusStabilize Result: Success, Position: 7110.506 µm, Quality: 52, Start: 7110.506 µm, X: 3016.363 µm, Y: -1972.615 µm",1.8436697500022,1.8436697500022,72.040196078431,72.040196078431,1.7984817659335,1.7984817659335,263.53567839196,263.53567839196,7110.506,37.2,36.9,37
10.5384953,"Focus Action: DefiniteFocusStabilize:  7110.641 µm:  9.98 - 10.32s  DefiniteFocusStabilize Result: Success, Position: 7110.641 µm, Quality: 52, Start: 7110.506 µm, X: 3016.363 µm, Y: -1972.615 µm",1.845477269365,1.845477269365,80.898139079334,80.898139079334,1.802096804659,1.802096804659,268.78034102307,268.78034102307,7110.641,37.2,36.9,37
11.4662534,"Focus Action: DefiniteFocusStabilize:  7110.641 µm:  11.12 - 11.24s  DefiniteFocusStabilize Result: Success, Position: 7110.641 µm, Quality: 51, Start: 7110.641 µm, X: 3016.363 µm, Y: -1972.615 µm",1.8418622306395,1.8418622306395,90.712463199215,90.712463199215,1.8075193627473,1.8075193627473,273.13,273.13,7110.641,37.2,36.9,37
