Time::Relative Time!!R,Markers::Markers,Channel1_R3_Area::AF488_R3_Area!!R,Channel1_R3_IntensityAreaThrs::AF488_R3_IntensityAreaThrs!!R,Channel1_R3_IntensityMean::AF488_R3_IntensityMean!!R,Channel1_R3_IntensityMeanThrs::AF488_R3_IntensityMeanThrs!!R,Channel1_R4_Area::AF488_R4_Area!!R,Channel1_R4_IntensityAreaThrs::AF488_R4_IntensityAreaThrs!!R,Channel1_R4_IntensityMean::AF488_R4_IntensityMean!!R,Channel1_R4_IntensityMeanThrs::AF488_R4_IntensityMeanThrs!!R,FocusPosition::FocusPosition!!R,Event.Incubation.Channel1Temperature::Event.Incubation.Channel1Temperature!!R,Event.Incubation.Channel3Temperature::Event.Incubation.Channel3Temperature!!R,Event.Incubation.Channel4Temperature::Event.Incubation.Channel4Temperature!!R
"s",,,,,,,,,,,,,
0,"Focus Action: DefiniteFocusStabilize:  7113.017 µm:  -0.84 - -0.75s  DefiniteFocusStabilize Result: Success, Position: 7113.017 µm, Quality: 50, Start: 7113.017 µm, X: 3192.06 µm, Y: -2036.159 µm",1.2471883602956,1.2471883602956,98.879710144928,98.879710144928,1.8581299049042,1.8581299049042,225.56420233463,225.56420233463,7113.017,37.2,36.8,37
0.8800955,"Focus Action: DefiniteFocusStabilize:  7113.017 µm:  0.56 - 0.65s  DefiniteFocusStabilize Result: Success, Position: 7113.017 µm, Quality: 50, Start: 7113.017 µm, X: 3192.06 µm, Y: -2036.159 µm",1.2508033990211,1.2508033990211,114.16329479769,114.16329479769,1.8581299049042,1.8581299049042,237.35505836576,237.35505836576,7113.017,37.2,36.8,37
1.791966,"Focus Action: DefiniteFocusStabilize:  7113.017 µm:  1.45 - 1.54s  DefiniteFocusStabilize Result: Success, Position: 7113.017 µm, Quality: 50, Start: 7113.017 µm, X: 3192.06 µm, Y: -2036.159 µm",1.2453808409329,1.2453808409329,110.51233671988,110.51233671988,1.8581299049042,1.8581299049042,228.71303501946,228.71303501946,7113.017,37.1,36.8,37
2.6879491,"Focus Action: DefiniteFocusStabilize:  7113.017 µm:  2.35 - 2.45s  DefiniteFocusStabilize Result: Success, Position: 7113.017 µm, Quality: 50, Start: 7113.017 µm, X: 3192.06 µm, Y: -2036.159 µm",1.2508033990211,1.2508033990211,111.69797687861,111.69797687861,1.8581299049042,1.8581299049042,223.86575875486,223.86575875486,7113.017,37.1,36.8,37
3.7904699,"Focus Action: DefiniteFocusStabilize:  7113.168 µm:  3.25 - 3.56s  DefiniteFocusStabilize Result: Success, Position: 7113.168 µm, Quality: 50, Start: 7113.017 µm, X: 3192.06 µm, Y: -2036.159 µm",1.2544184377466,1.2544184377466,108.3530259366,108.3530259366,1.8581299049042,1.8581299049042,199.55350194553,199.55350194553,7113.168,37.1,36.8,37
5.264204,"Focus Action: DefiniteFocusStabilize:  7113.168 µm:  4.95 - 5.04s  DefiniteFocusStabilize Result: Success, Position: 7113.168 µm, Quality: 50, Start: 7113.168 µm, X: 3192.06 µm, Y: -2036.159 µm
Timed Bleaching (LSM): 4.42s - 4.89s  Region 1:     488nm: 100.0%     514nm: 100.0%",1.2471883602956,1.2471883602956,22.446376811594,22.446376811594,1.8581299049042,1.8581299049042,210.3939688716,210.3939688716,7113.168,37.1,36.8,37
6.1760745,"Focus Action: DefiniteFocusStabilize:  7113.168 µm:  5.85 - 5.94s  DefiniteFocusStabilize Result: Success, Position: 7113.168 µm, Quality: 50, Start: 7113.168 µm, X: 3192.06 µm, Y: -2036.159 µm",1.2435733215701,1.2435733215701,27.181686046512,27.181686046512,1.8581299049042,1.8581299049042,220.64007782101,220.64007782101,7113.168,37.1,36.8,37
7.0720575,"Focus Action: DefiniteFocusStabilize:  7113.168 µm:  6.74 - 6.84s  DefiniteFocusStabilize Result: Success, Position: 7113.168 µm, Quality: 50, Start: 7113.168 µm, X: 3192.06 µm, Y: -2036.159 µm",1.2544184377466,1.2544184377466,41.936599423631,41.936599423631,1.8581299049042,1.8581299049042,217.14980544747,217.14980544747,7113.168,37.1,36.8,37
8.1904659,"Focus Action: DefiniteFocusStabilize:  7113.299 µm:  7.66 - 7.98s  DefiniteFocusStabilize Result: Success, Position: 7113.299 µm, Quality: 50, Start: 7113.168 µm, X: 3192.06 µm, Y: -2036.159 µm",1.2508033990211,1.2508033990211,44.212427745665,44.212427745665,1.8581299049042,1.8581299049042,225.12645914397,225.12645914397,7113.299,37.1,36.8,37
9.0864489,"Focus Action: DefiniteFocusStabilize:  7113.299 µm:  8.77 - 8.86s  DefiniteFocusStabilize Result: Success, Position: 7113.299 µm, Quality: 50, Start: 7113.299 µm, X: 3192.06 µm, Y: -2036.159 µm",1.2399582828446,1.2399582828446,37.918367346939,37.918367346939,1.8581299049042,1.8581299049042,213.74416342413,213.74416342413,7113.299,37.1,36.8,37
9.9665444,"Focus Action: DefiniteFocusStabilize:  7113.299 µm:  9.66 - 9.75s  DefiniteFocusStabilize Result: Success, Position: 7113.299 µm, Quality: 50, Start: 7113.299 µm, X: 3192.06 µm, Y: -2036.159 µm",1.2417658022074,1.2417658022074,61.457059679767,61.457059679767,1.8581299049042,1.8581299049042,242.70914396887,242.70914396887,7113.299,37.1,36.8,37
10.8625274,"Focus Action: DefiniteFocusStabilize:  7113.299 µm:  10.55 - 10.64s  DefiniteFocusStabilize Result: Success, Position: 7113.299 µm, Quality: 50, Start: 7113.299 µm, X: 3192.06 µm, Y: -2036.159 µm",1.2381507634819,1.2381507634819,50.795620437956,50.795620437956,1.8581299049042,1.8581299049042,211.72859922179,211.72859922179,7113.299,37.1,36.8,37
11.9809358,"Focus Action: DefiniteFocusStabilize:  7113.418 µm:  11.45 - 11.76s  DefiniteFocusStabilize Result: Success, Position: 7113.418 µm, Quality: 50, Start: 7113.299 µm, X: 3192.06 µm, Y: -2036.159 µm",1.2399582828446,1.2399582828446,65.862973760933,65.862973760933,1.8581299049042,1.8581299049042,205.4406614786,205.4406614786,7113.418,37.1,36.8,37
12.8769188,"Focus Action: DefiniteFocusStabilize:  7113.418 µm:  12.56 - 12.65s  DefiniteFocusStabilize Result: Success, Position: 7113.418 µm, Quality: 50, Start: 7113.418 µm, X: 3192.06 µm, Y: -2036.159 µm",1.2471883602956,1.2471883602956,66.098550724638,66.098550724638,1.8581299049042,1.8581299049042,213.94163424125,213.94163424125,7113.418,37.1,36.8,37
13.7729018,"Focus Action: DefiniteFocusStabilize:  7113.418 µm:  13.47 - 13.56s  DefiniteFocusStabilize Result: Success, Position: 7113.418 µm, Quality: 50, Start: 7113.418 µm, X: 3192.06 µm, Y: -2036.159 µm",1.2489958796584,1.2489958796584,56.334298118669,56.334298118669,1.8581299049042,1.8581299049042,236.7859922179,236.7859922179,7113.418,37.1,36.8,37
14.6529973,"Focus Action: DefiniteFocusStabilize:  7113.418 µm:  14.36 - 14.45s  DefiniteFocusStabilize Result: Success, Position: 7113.418 µm, Quality: 50, Start: 7113.418 µm, X: 3192.06 µm, Y: -2036.159 µm",1.2508033990211,1.2508033990211,53.163294797688,53.163294797688,1.8581299049042,1.8581299049042,229.70719844358,229.70719844358,7113.418,37.1,36.8,37
15.5648679,"Focus Action: DefiniteFocusStabilize:  7113.418 µm:  15.26 - 15.36s  DefiniteFocusStabilize Result: Success, Position: 7113.418 µm, Quality: 50, Start: 7113.418 µm, X: 3192.06 µm, Y: -2036.159 µm",1.2544184377466,1.2544184377466,60.353025936599,60.353025936599,1.8581299049042,1.8581299049042,219.14299610895,219.14299610895,7113.418,37.1,36.8,37
16.5879511,"Focus Action: DefiniteFocusStabilize:  7113.489 µm:  16.16 - 16.39s  DefiniteFocusStabilize Result: Success, Position: 7113.489 µm, Quality: 50, Start: 7113.418 µm, X: 3192.06 µm, Y: -2036.159 µm",1.2508033990211,1.2508033990211,76.832369942197,76.832369942197,1.8581299049042,1.8581299049042,244.21789883269,244.21789883269,7113.489,37.1,36.8,37
17.4839341,"Focus Action: DefiniteFocusStabilize:  7113.489 µm:  17.18 - 17.27s  DefiniteFocusStabilize Result: Success, Position: 7113.489 µm, Quality: 50, Start: 7113.489 µm, X: 3192.06 µm, Y: -2036.159 µm",1.2435733215701,1.2435733215701,59.366279069767,59.366279069767,1.8581299049042,1.8581299049042,202.12354085603,202.12354085603,7113.489,37.1,36.8,37
18.3799171,"Focus Action: DefiniteFocusStabilize:  7113.489 µm:  18.08 - 18.17s  DefiniteFocusStabilize Result: Success, Position: 7113.489 µm, Quality: 50, Start: 7113.489 µm, X: 3192.06 µm, Y: -2036.159 µm",1.2508033990211,1.2508033990211,75.294797687861,75.294797687861,1.8581299049042,1.8581299049042,220.7392996109,220.7392996109,7113.489,37.1,36.8,37
19.2759001,"Focus Action: DefiniteFocusStabilize:  7113.489 µm:  18.98 - 19.07s  DefiniteFocusStabilize Result: Success, Position: 7113.489 µm, Quality: 50, Start: 7113.489 µm, X: 3192.06 µm, Y: -2036.159 µm",1.2489958796584,1.2489958796584,66.412445730825,66.412445730825,1.8581299049042,1.8581299049042,214.67704280156,214.67704280156,7113.489,37.1,36.8,37
20.1877706,"Focus Action: DefiniteFocusStabilize:  7113.489 µm:  19.89 - 19.98s  DefiniteFocusStabilize Result: Success, Position: 7113.489 µm, Quality: 50, Start: 7113.489 µm, X: 3192.06 µm, Y: -2036.159 µm",1.2417658022074,1.2417658022074,86.059679767103,86.059679767103,1.8581299049042,1.8581299049042,203.04961089494,203.04961089494,7113.489,37.1,36.8,37
21.2902915,"Focus Action: DefiniteFocusStabilize:  7113.602 µm:  20.79 - 21.10s  DefiniteFocusStabilize Result: Success, Position: 7113.602 µm, Quality: 50, Start: 7113.489 µm, X: 3192.06 µm, Y: -2036.159 µm",1.2471883602956,1.2471883602956,84.759420289855,84.759420289855,1.8581299049042,1.8581299049042,210.25680933852,210.25680933852,7113.602,37.1,36.8,37
22.1862745,"Focus Action: DefiniteFocusStabilize:  7113.602 µm:  21.90 - 21.99s  DefiniteFocusStabilize Result: Success, Position: 7113.602 µm, Quality: 50, Start: 7113.602 µm, X: 3192.06 µm, Y: -2036.159 µm",1.2508033990211,1.2508033990211,69.482658959538,69.482658959538,1.8581299049042,1.8581299049042,209.82976653697,209.82976653697,7113.602,37.1,36.8,37
23.0822575,"Focus Action: DefiniteFocusStabilize:  7113.602 µm:  22.80 - 22.89s  DefiniteFocusStabilize Result: Success, Position: 7113.602 µm, Quality: 50, Start: 7113.602 µm, X: 3192.06 µm, Y: -2036.159 µm",1.2526109183839,1.2526109183839,86.046176046176,86.046176046176,1.8581299049042,1.8581299049042,201.87743190662,201.87743190662,7113.602,37.1,36.8,37
23.9782405,"Focus Action: DefiniteFocusStabilize:  7113.602 µm:  23.70 - 23.79s  DefiniteFocusStabilize Result: Success, Position: 7113.602 µm, Quality: 50, Start: 7113.602 µm, X: 3192.06 µm, Y: -2036.159 µm",1.2526109183839,1.2526109183839,70.168831168831,70.168831168831,1.8581299049042,1.8581299049042,206.02626459144,206.02626459144,7113.602,37.1,36.8,37
24.8742235,"Focus Action: DefiniteFocusStabilize:  7113.602 µm:  24.60 - 24.69s  DefiniteFocusStabilize Result: Success, Position: 7113.602 µm, Quality: 50, Start: 7113.602 µm, X: 3192.06 µm, Y: -2036.159 µm",1.2435733215701,1.2435733215701,72.921511627907,72.921511627907,1.8581299049042,1.8581299049042,207.5953307393,207.5953307393,7113.602,37.1,36.8,37
