Time::Relative Time!!R,Markers::Markers,Channel1_R3_Area::AF488_R3_Area!!R,Channel1_R3_IntensityAreaThrs::AF488_R3_IntensityAreaThrs!!R,Channel1_R3_IntensityMean::AF488_R3_IntensityMean!!R,Channel1_R3_IntensityMeanThrs::AF488_R3_IntensityMeanThrs!!R,Channel1_R4_Area::AF488_R4_Area!!R,Channel1_R4_IntensityAreaThrs::AF488_R4_IntensityAreaThrs!!R,Channel1_R4_IntensityMean::AF488_R4_IntensityMean!!R,Channel1_R4_IntensityMeanThrs::AF488_R4_IntensityMeanThrs!!R,FocusPosition::FocusPosition!!R,Event.Incubation.Channel1Temperature::Event.Incubation.Channel1Temperature!!R,Event.Incubation.Channel3Temperature::Event.Incubation.Channel3Temperature!!R,Event.Incubation.Channel4Temperature::Event.Incubation.Channel4Temperature!!R
"s",,,,,,,,,,,,,
0,"Focus Action: DefiniteFocusStabilize:  7051.272 µm:  -0.83 - -0.73s  DefiniteFocusStabilize Result: Success, Position: 7051.272 µm, Quality: 53, Start: 7051.272 µm, X: -298.188 µm, Y: -2534.285 µm",1.5418140164234,1.5418140164234,178.13364595545,178.13364595545,0.8603792166677,0.8603792166677,225.9474789916,225.9474789916,7051.272,37.2,36.9,37
0.8800955,"Focus Action: DefiniteFocusStabilize:  7051.272 µm:  0.56 - 0.66s  DefiniteFocusStabilize Result: Success, Position: 7051.272 µm, Quality: 53, Start: 7051.272 µm, X: -298.188 µm, Y: -2534.285 µm",1.5508516132372,1.5508516132372,176.25524475525,176.25524475525,0.86218673603044,0.86218673603044,230.43815513627,230.43815513627,7051.272,37.2,36.9,37
1.791966,"Focus Action: DefiniteFocusStabilize:  7051.272 µm:  1.46 - 1.55s  DefiniteFocusStabilize Result: Success, Position: 7051.272 µm, Quality: 53, Start: 7051.272 µm, X: -298.188 µm, Y: -2534.285 µm",1.5562741713254,1.5562741713254,191.47270615563,191.47270615563,0.86218673603044,0.86218673603044,219.81970649895,219.81970649895,7051.272,37.2,36.9,37
2.6720615,"Focus Action: DefiniteFocusStabilize:  7051.272 µm:  2.36 - 2.45s  DefiniteFocusStabilize Result: Success, Position: 7051.272 µm, Quality: 53, Start: 7051.272 µm, X: -298.188 µm, Y: -2534.285 µm",1.5562741713254,1.5562741713254,164.5900116144,164.5900116144,0.86399425539319,0.86399425539319,199.21129707113,199.21129707113,7051.272,37.2,36.9,37
3.5680445,"Focus Action: DefiniteFocusStabilize:  7051.272 µm:  3.24 - 3.33s  DefiniteFocusStabilize Result: Success, Position: 7051.272 µm, Quality: 53, Start: 7051.272 µm, X: -298.188 µm, Y: -2534.285 µm",1.5580816906881,1.5580816906881,181.56496519722,181.56496519722,0.86218673603044,0.86218673603044,178.30607966457,178.30607966457,7051.272,37.2,36.9,37
5.3595291,"Focus Action: DefiniteFocusStabilize:  7051.521 µm:  4.73 - 5.14s  DefiniteFocusStabilize Result: Success, Position: 7051.521 µm, Quality: 53, Start: 7051.272 µm, X: -298.188 µm, Y: -2534.285 µm
Timed Bleaching (LSM): 4.19s - 4.67s  Region 1:     488nm: 100.0%     514nm: 100.0%",1.5562741713254,1.5562741713254,33.145180023229,33.145180023229,0.86760929411869,0.86760929411869,178.67916666667,178.67916666667,7051.521,37.2,36.9,37
6.2555122,"Focus Action: DefiniteFocusStabilize:  7051.521 µm:  5.95 - 6.04s  DefiniteFocusStabilize Result: Success, Position: 7051.521 µm, Quality: 53, Start: 7051.521 µm, X: -298.188 µm, Y: -2534.285 µm",1.5598892100509,1.5598892100509,36.801853997683,36.801853997683,0.87122433284418,0.87122433284418,212.6244813278,212.6244813278,7051.521,37.2,36.9,37
7.1514952,"Focus Action: DefiniteFocusStabilize:  7051.521 µm:  6.83 - 6.93s  DefiniteFocusStabilize Result: Success, Position: 7051.521 µm, Quality: 53, Start: 7051.521 µm, X: -298.188 µm, Y: -2534.285 µm",1.5653117681391,1.5653117681391,44.13856812933,44.13856812933,0.87303185220693,0.87303185220693,197.1966873706,197.1966873706,7051.521,37.2,36.9,37
8.0315906,"Focus Action: DefiniteFocusStabilize:  7051.521 µm:  7.73 - 7.82s  DefiniteFocusStabilize Result: Success, Position: 7051.521 µm, Quality: 53, Start: 7051.521 µm, X: -298.188 µm, Y: -2534.285 µm",1.5671192875019,1.5671192875019,60.046136101499,60.046136101499,0.84591906176572,0.84591906176572,210.58974358974,210.58974358974,7051.521,37.2,36.9,37
