Time::Relative Time!!R,Markers::Markers,Channel1_R3_Area::AF488_R3_Area!!R,Channel1_R3_IntensityAreaThrs::AF488_R3_IntensityAreaThrs!!R,Channel1_R3_IntensityMean::AF488_R3_IntensityMean!!R,Channel1_R3_IntensityMeanThrs::AF488_R3_IntensityMeanThrs!!R,Channel1_R4_Area::AF488_R4_Area!!R,Channel1_R4_IntensityAreaThrs::AF488_R4_IntensityAreaThrs!!R,Channel1_R4_IntensityMean::AF488_R4_IntensityMean!!R,Channel1_R4_IntensityMeanThrs::AF488_R4_IntensityMeanThrs!!R,FocusPosition::FocusPosition!!R,Event.Incubation.Channel1Temperature::Event.Incubation.Channel1Temperature!!R,Event.Incubation.Channel3Temperature::Event.Incubation.Channel3Temperature!!R,Event.Incubation.Channel4Temperature::Event.Incubation.Channel4Temperature!!R
"s",,,,,,,,,,,,,
0,"Focus Action: DefiniteFocusStabilize:  7047.517 µm:  -0.84 - -0.74s  DefiniteFocusStabilize Result: Success, Position: 7047.517 µm, Quality: 45, Start: 7047.517 µm, X: -1210.9 µm, Y: -1659.824 µm",2.1021450188751,2.1021450188751,73.756663800516,73.756663800516,1.9322381987768,1.9322381987768,267.98971000936,267.98971000936,7047.517,37.2,36.9,37
1.0230832,"Focus Action: DefiniteFocusStabilize:  7047.607 µm:  0.55 - 0.78s  DefiniteFocusStabilize Result: Success, Position: 7047.607 µm, Quality: 45, Start: 7047.517 µm, X: -1210.9 µm, Y: -1659.824 µm",2.1021450188751,2.1021450188751,81.80739466896,81.80739466896,1.9539284311298,1.9539284311298,270.62442183164,270.62442183164,7047.607,37.2,36.9,37
1.9349538,"Focus Action: DefiniteFocusStabilize:  7047.607 µm:  1.59 - 1.68s  DefiniteFocusStabilize Result: Success, Position: 7047.607 µm, Quality: 45, Start: 7047.607 µm, X: -1210.9 µm, Y: -1659.824 µm",2.1021450188751,2.1021450188751,72.128116938951,72.128116938951,1.952120911767,1.952120911767,269.44074074074,269.44074074074,7047.607,37.2,36.9,37
2.8309368,"Focus Action: DefiniteFocusStabilize:  7047.607 µm:  2.50 - 2.59s  DefiniteFocusStabilize Result: Success, Position: 7047.607 µm, Quality: 45, Start: 7047.607 µm, X: -1210.9 µm, Y: -1659.824 µm",2.1021450188751,2.1021450188751,75.69475494411,75.69475494411,1.9557359504925,1.9557359504925,246.54713493531,246.54713493531,7047.607,37.2,36.9,37
3.8699075,"Focus Action: DefiniteFocusStabilize:  7047.711 µm:  3.40 - 3.63s  DefiniteFocusStabilize Result: Success, Position: 7047.711 µm, Quality: 45, Start: 7047.607 µm, X: -1210.9 µm, Y: -1659.824 µm",2.1039525382378,2.1039525382378,88.812714776632,88.812714776632,1.9503133924043,1.9503133924043,268.11492122336,268.11492122336,7047.711,37.2,36.9,37
5.3436416,"Focus Action: DefiniteFocusStabilize:  7047.711 µm:  5.03 - 5.12s  DefiniteFocusStabilize Result: Success, Position: 7047.711 µm, Quality: 45, Start: 7047.711 µm, X: -1210.9 µm, Y: -1659.824 µm
Timed Bleaching (LSM): 4.50s - 4.97s  Region 1:     488nm: 100.0%     514nm: 100.0%",2.1039525382378,2.1039525382378,10.823883161512,10.823883161512,1.9503133924043,1.9503133924043,270.9202965709,270.9202965709,7047.711,37.2,36.9,37
6.3826124,"Focus Action: DefiniteFocusStabilize:  7047.824 µm:  5.93 - 6.15s  DefiniteFocusStabilize Result: Success, Position: 7047.824 µm, Quality: 45, Start: 7047.711 µm, X: -1210.9 µm, Y: -1659.824 µm",2.0949149414241,2.0949149414241,19.280414150129,19.280414150129,1.9575434698553,1.9575434698553,256.7728531856,256.7728531856,7047.824,37.2,36.9,37
7.2627078,"Focus Action: DefiniteFocusStabilize:  7047.824 µm:  6.95 - 7.05s  DefiniteFocusStabilize Result: Success, Position: 7047.824 µm, Quality: 45, Start: 7047.824 µm, X: -1210.9 µm, Y: -1659.824 µm",2.0985299801496,2.0985299801496,17.091300602929,17.091300602929,1.952120911767,1.952120911767,242.94444444444,242.94444444444,7047.824,37.2,36.9,37
8.3652287,"Focus Action: DefiniteFocusStabilize:  7047.948 µm:  7.84 - 8.15s  DefiniteFocusStabilize Result: Success, Position: 7047.948 µm, Quality: 44, Start: 7047.824 µm, X: -1210.9 µm, Y: -1659.824 µm",2.0967224607868,2.0967224607868,18.862931034483,18.862931034483,1.9376607568651,1.9376607568651,254.09608208955,254.09608208955,7047.948,37.2,36.9,37
